Pi weather station data from codename elderberry, initialised Tue Sep 11 15:44:16 2018
Format YYYY-MM-DDTHH:MM:SS, Temperature [degC], Wind speed [km/h], Rainfall [mm]
Temperature is instantaneous, wind speed is averaged since previous measurement,
rainfall is accumulated since previous measurement.

time,temperature_degC,wind_speed_km/h,rainfall_mm
2018-09-11T17:54:10, 16.937, 0.0, 0.0
2018-09-11T17:54:31, 16.875, 0.0, 0.0
2018-09-11T17:54:52, 16.875, 0.0, 0.0
2018-09-11T17:55:12, 16.875, 0.0, 0.0
2018-09-11T17:55:33, 16.875, 0.0, 0.0
2018-09-11T17:55:54, 16.875, 0.0, 0.0
2018-09-11T17:56:15, 16.875, 0.0, 0.0
2018-09-11T17:56:36, 16.875, 0.0, 0.0
2018-09-11T17:56:57, 16.937, 0.0, 0.0
2018-09-11T17:57:18, 16.937, 0.0, 0.0
2018-09-11T17:57:39, 17.0, 0.0, 0.0
2018-09-11T17:58:00, 17.0, 0.0, 0.0
2018-09-11T17:58:21, 17.0, 0.0, 0.0
2018-09-11T17:58:42, 17.062, 0.0, 0.0
2018-09-11T17:59:03, 17.062, 0.0, 0.0
2018-09-11T17:59:24, 17.062, 0.0, 0.0
2018-09-11T17:59:45, 17.062, 0.0, 0.0
2018-09-11T18:00:06, 17.062, 0.0, 0.0
2018-09-11T18:00:27, 17.062, 0.0, 0.0
2018-09-11T18:00:48, 17.0, 0.0, 0.0
2018-09-11T18:01:09, 17.0, 0.0, 0.0
2018-09-11T18:01:29, 17.0, 0.0, 0.0
2018-09-11T18:01:50, 17.0, 0.0, 0.0
2018-09-11T18:02:11, 17.0, 0.0, 0.0
2018-09-11T18:02:32, 17.0, 0.0, 0.0
2018-09-11T18:02:53, 17.0, 0.0, 0.0
2018-09-11T18:03:14, 17.0, 0.0, 0.0
2018-09-11T18:03:35, 17.0, 0.0, 0.0
2018-09-11T18:03:56, 17.0, 0.0, 0.0
2018-09-11T18:04:17, 17.062, 0.0, 0.0
2018-09-11T18:04:38, 17.062, 0.0, 0.0
2018-09-11T18:04:59, 17.062, 0.0, 0.0
2018-09-11T18:05:20, 17.062, 0.0, 0.0
2018-09-11T18:05:41, 17.062, 0.0, 0.0
2018-09-11T18:06:02, 17.062, 0.0, 0.0
2018-09-11T18:06:23, 17.062, 0.0, 0.0
2018-09-11T18:06:44, 17.062, 0.0, 0.0
2018-09-11T18:07:05, 17.062, 0.0, 0.0
2018-09-11T18:07:25, 17.062, 0.0, 0.0
2018-09-11T18:07:46, 17.062, 0.0, 0.0
2018-09-11T18:08:07, 17.062, 0.0, 0.0
2018-09-11T18:08:28, 17.062, 0.0, 0.0
2018-09-11T18:08:49, 17.062, 0.0, 0.0
2018-09-11T18:09:10, 17.0, 0.0, 0.0
2018-09-11T18:09:31, 17.0, 0.0, 0.0
2018-09-11T18:09:52, 16.937, 0.0, 0.0
2018-09-11T18:10:13, 16.875, 0.0, 0.0
2018-09-11T18:10:34, 16.812, 0.0, 0.0
2018-09-11T18:10:55, 16.75, 0.0, 0.0
2018-09-11T18:11:16, 16.75, 0.0, 0.0
2018-09-11T18:11:37, 16.687, 0.0, 0.0
2018-09-11T18:11:58, 16.687, 0.0, 0.0
2018-09-11T18:12:19, 16.687, 0.0, 0.0
2018-09-11T18:12:40, 16.625, 0.0, 0.0
2018-09-11T18:13:01, 16.625, 0.0, 0.0
2018-09-11T18:13:21, 16.625, 0.0, 0.0
2018-09-11T18:13:42, 16.625, 0.0, 0.0
2018-09-11T18:14:03, 16.625, 0.0, 0.0
2018-09-11T18:14:24, 16.625, 0.0, 0.0
2018-09-11T18:14:45, 16.625, 0.0, 0.0
2018-09-11T18:15:06, 16.625, 0.0, 0.0
2018-09-11T18:15:27, 16.625, 0.0, 0.0
2018-09-11T18:15:48, 16.625, 0.0, 0.0
2018-09-11T18:16:09, 16.562, 0.0, 0.0
2018-09-11T18:16:30, 16.562, 0.0, 0.0
2018-09-11T18:16:51, 16.562, 0.0, 0.0
2018-09-11T18:17:12, 16.5, 0.0, 0.0
2018-09-11T18:17:33, 16.5, 0.0, 0.0
2018-09-11T18:17:54, 16.437, 0.0, 0.0
2018-09-11T18:18:15, 16.437, 0.0, 0.0
2018-09-11T18:18:36, 16.5, 0.0, 0.0
2018-09-11T18:18:57, 16.5, 0.0, 0.0
2018-09-11T18:19:18, 16.5, 0.0, 0.0
2018-09-11T18:19:38, 16.5, 0.0, 0.0
2018-09-11T18:19:59, 16.5, 0.0, 0.0
2018-09-11T18:20:20, 16.5, 0.0, 0.0
2018-09-11T18:20:41, 16.562, 0.0, 0.0
2018-09-11T18:21:02, 16.625, 0.0, 0.0
2018-09-11T18:21:23, 16.625, 0.0, 0.0
2018-09-11T18:21:44, 16.687, 0.0, 0.0
2018-09-11T18:22:05, 16.687, 0.0, 0.0
2018-09-11T18:22:26, 16.687, 0.0, 0.0
2018-09-11T18:22:47, 16.75, 0.0, 0.0
2018-09-11T18:23:08, 16.75, 0.0, 0.0
2018-09-11T18:23:29, 16.75, 0.0, 0.0
2018-09-11T18:23:50, 16.75, 0.0, 0.0
2018-09-11T18:24:11, 16.75, 0.0, 0.0
2018-09-11T18:24:32, 16.75, 0.0, 0.0
2018-09-11T18:24:53, 16.75, 0.0, 0.0
2018-09-11T18:25:13, 16.75, 0.0, 0.0
2018-09-11T18:25:34, 16.75, 0.0, 0.0
2018-09-11T18:25:55, 16.75, 0.0, 0.0
2018-09-11T18:26:16, 16.75, 0.0, 0.0
2018-09-11T18:26:37, 16.75, 0.0, 0.0
2018-09-11T18:26:58, 16.812, 0.0, 0.0
2018-09-11T18:27:19, 16.812, 0.0, 0.0
2018-09-11T18:27:40, 16.812, 0.0, 0.0
2018-09-11T18:28:01, 16.875, 0.0, 0.0
2018-09-11T18:28:22, 16.875, 0.0, 0.0
